"","nameGiven","yearID","adjusted_salary","teamID","bats","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Rank","W","L","rank_delta","batting_Average","homerun_Average"
"2535","Joseph Chris",1990,3385955.83137126,"SDN","R",162,634,79,147,27,1,24,115,22,6,48,93,18,7,0,8,12,4,75,87,1,0.23186119873817,0.0378548895899054
"2536","Charles Douglas",1990,362780.917150329,"NYA","L",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,95,1,0,0
"2537","Lawrence Paul",1990,181390.458575164,"MIN","R",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74,88,1,0,0
"2538","Monte Carmelo",1990,997647.522163403,"MIN","R",64,137,11,30,4,0,0,12,0,1,3,23,1,1,0,1,1,7,74,88,1,0.218978102189781,0
"2539","Andujar",1990,181390.458575164,"HOU","R",7,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,75,87,1,0,0
"2540","Richard Aldo",1990,1088342.75145099,"NYA","R",49,139,12,42,6,0,2,11,0,0,5,13,0,0,1,1,4,7,67,95,1,0.302158273381295,0.0143884892086331
"2541","John Joseph",1990,1383102.24663563,"TOR","L",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,76,1,0,0
"2542","Wesley Polk",1990,181390.458575164,"PHI","R",18,46,9,13,3,0,2,4,4,0,1,9,0,0,0,0,0,4,77,85,0,0.282608695652174,0.0434782608695652
"2543","Norman Wood",1990,317433.302506537,"CIN","B",57,37,4,5,0,0,0,0,0,0,3,21,0,2,0,0,0,1,91,71,0,0.135135135135135,0
"2544","Scott Michael",1990,181390.458575164,"TEX","R",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,79,0,0,0
"2545","James",1990,2085990.27361439,"HOU","R",33,14,1,3,0,0,0,2,0,0,0,4,0,0,2,0,1,4,75,87,1,0.214285714285714,0
"2546","David Earl",1990,353711.39422157,"CHN","L",84,171,22,47,4,2,5,20,7,1,8,40,1,0,0,2,4,4,77,85,1,0.274853801169591,0.0292397660818713
"2547","Jack Anthony",1990,3627809.17150328,"SDN","R",115,334,59,89,12,1,25,62,4,3,104,91,11,2,0,2,12,4,75,87,1,0.266467065868263,0.0748502994011976
"2548","Jerald Dwayne",1990,198622.552139805,"SDN","R",53,101,12,27,4,1,5,11,0,0,5,24,0,0,0,1,3,4,75,87,1,0.267326732673267,0.0495049504950495
"2549","William Nuschler",1990,4081285.3179412,"SFN","L",154,600,91,177,25,5,19,95,8,2,62,97,9,3,0,13,7,3,85,77,1,0.295,0.0316666666666667
"2550","Patrick Brian",1990,444406.623509152,"SDN","R",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,87,1,0,0
"2551","William Roger",1990,4716151.92295427,"BOS","R",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,74,0,0,0
"2552","David Carter",1990,185018.267746668,"SEA","B",15,20,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,5,77,85,0,0.15,0
"2553","Kevin Reese",1990,181390.458575164,"CHN","R",8,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,77,85,1,0.2,0
"2554","Vincent Maurice",1990,1836578.39307354,"SLN","B",124,497,73,145,18,9,6,39,77,17,35,88,1,2,4,1,6,6,70,92,1,0.291750503018109,0.0120724346076459
"2555","Darnell",1990,1251594.16416863,"SEA","R",37,107,9,23,5,1,2,16,0,0,4,17,1,1,0,1,1,5,77,85,0,0.214953271028037,0.0186915887850467
"2556","Darnell",1990,1251594.16416863,"DET","R",52,108,13,22,2,0,1,4,0,4,12,21,1,0,1,1,3,3,79,83,0,0.203703703703704,0.00925925925925926
"2557","Patrick Dennis",1990,203157.313604184,"PHI","L",32,60,6,9,2,0,0,2,0,0,3,24,0,0,4,0,0,4,77,85,0,0.15,0
"2558","Keith Martin",1990,206785.122775687,"SEA","L",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77,85,0,0,0
"2559","Dennis Bryan",1990,217668.550290197,"PHI","L",43,42,6,13,0,0,1,4,0,0,0,4,0,0,4,0,2,4,77,85,0,0.30952380952381,0.0238095238095238
"2560","Dennis Bryan",1990,217668.550290197,"LAN","L",5,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,86,76,0,0.285714285714286,0
"2561","Scott Robert",1990,181390.458575164,"TEX","R",67,180,21,36,6,0,2,13,1,0,15,47,0,1,4,1,2,3,83,79,0,0.2,0.0111111111111111
"2562","Scott Kendrick",1990,181390.458575164,"BOS","L",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88,74,0,0,0
"2563","Jose Manuel",1990,181390.458575164,"SDN","B",51,100,12,27,3,0,0,2,8,3,6,9,1,0,0,0,1,4,75,87,1,0.27,0
"2564","Sherman Stanley",1990,181390.458575164,"CAL","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,82,1,0,0
"2565","John Reilly",1990,190459.981503922,"SLN","R",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,92,1,0,0
"2566","John Reilly",1990,190459.981503922,"MON","R",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,77,0,0,0
"2567","Henry",1990,770909.448944448,"SEA","R",127,355,40,92,14,3,4,33,21,3,22,52,2,4,6,3,13,5,77,85,0,0.259154929577465,0.0112676056338028
"2568","Steven Ray",1990,680214.219656866,"KCA","R",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,86,1,0,0
"2569","Stanley Timothy",1990,389989.485936603,"LAN","R",66,7,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,2,86,76,0,0,0
"2570","Charles Robert",1990,1088342.75145099,"ML4","R",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,88,1,0,0
"2571","Milton",1990,181390.458575164,"DET","B",19,51,8,13,3,1,0,8,1,2,5,10,0,0,2,1,1,3,79,83,0,0.254901960784314,0
"2572","Kalvoski",1990,1088342.75145099,"LAN","L",130,450,81,133,23,1,27,94,4,3,68,104,1,3,2,3,9,2,86,76,0,0.295555555555556,0.06
"2573","Daniel Wayne",1990,2176685.50290197,"HOU","R",52,38,5,5,1,1,0,3,0,0,2,21,0,0,3,0,0,4,75,87,1,0.131578947368421,0
"2574","Douglas Craig",1990,181390.458575164,"CHN","B",113,241,27,61,9,5,1,26,15,6,21,18,2,1,5,3,3,4,77,85,1,0.253112033195021,0.004149377593361
"2575","John Michael",1990,190459.981503922,"TEX","B",125,310,36,93,20,2,6,47,0,0,22,49,0,2,2,3,4,3,83,79,0,0.3,0.0193548387096774
"2576","Darren Arthur",1990,770909.448944448,"PHI","L",143,459,62,123,30,1,12,57,7,1,72,72,9,2,3,4,6,4,77,85,0,0.26797385620915,0.0261437908496732
"2577","John Mark",1990,226738.073218955,"HOU","R",57,130,12,38,5,1,1,11,0,3,10,18,1,0,1,1,1,4,75,87,1,0.292307692307692,0.00769230769230769
"2578","Alvin Glenn",1990,2675509.26398367,"SEA","L",140,494,63,140,21,0,17,68,0,2,85,68,10,4,0,9,9,5,77,85,0,0.283400809716599,0.034412955465587
"2579","Charles Theodore",1990,2494118.80540851,"CAL","B",113,412,58,109,17,1,12,58,1,2,61,89,4,0,0,3,14,4,80,82,1,0.264563106796116,0.029126213592233
"2580","Eric Keith",1990,3809199.63007845,"CIN","R",127,453,84,118,26,2,24,86,21,3,60,100,6,2,0,3,7,1,91,71,0,0.260485651214128,0.0529801324503311
"2581","Glenn Earle",1990,3600600.60271701,"HOU","R",93,327,44,82,15,4,22,64,8,3,46,54,17,8,0,0,5,4,75,87,1,0.250764525993884,0.0672782874617737
"2582","John Kirk",1990,181390.458575164,"SDN","R",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,87,1,0,0
"2583","Mark William",1990,3854547.24472224,"KCA","L",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,86,1,0,0
"2584","George Earl",1990,2116222.62134511,"KCA","R",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,86,1,0,0
"2585","Andre Nolan",1990,3809199.63007845,"CHN","R",147,529,72,164,28,5,27,100,16,2,42,65,21,2,0,8,12,4,77,85,1,0.310018903591682,0.0510396975425331
"2586","Kenneth Grant",1990,1677861.74182027,"SLN","L",58,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,70,92,1,0,0
"2587","Robert George",1990,1605305.5583902,"ML4","R",134,440,57,92,15,1,27,69,2,3,64,147,6,4,0,3,0,6,74,88,1,0.209090909090909,0.0613636363636364
"2588","Jose Luis",1990,181390.458575164,"PHI","R",22,38,1,3,1,0,0,2,0,0,4,21,0,0,4,0,0,4,77,85,0,0.0789473684210526,0
"2589","Jose",1990,3023174.91422093,"SLN","R",32,56,1,6,0,1,0,3,0,0,1,23,0,0,5,0,1,6,70,92,1,0.107142857142857,0
"2590","John Rikard",1990,906952.292875821,"LAN","R",62,128,13,25,5,0,2,15,1,0,23,29,0,0,0,0,8,2,86,76,0,0.1953125,0.015625
"2591","James Joseph",1990,1904599.81503922,"HOU","L",34,63,1,4,0,0,0,3,0,0,2,33,0,0,7,0,0,4,75,87,1,0.0634920634920635,0
"2592","Delino Lamont",1990,181390.458575164,"MON","L",129,499,69,144,28,6,4,45,42,22,66,96,3,4,1,2,10,3,85,77,0,0.288577154308617,0.00801603206412826
"2593","Michael",1990,263016.164933988,"BAL","R",108,367,48,88,18,1,12,49,13,12,28,48,0,0,4,4,10,5,76,85,1,0.239782016348774,0.0326975476839237
"2594","Edgar",1990,181390.458575164,"ML4","R",86,218,27,59,2,2,0,14,3,2,21,32,0,1,5,0,3,6,74,88,1,0.270642201834862,0
"2595","Robert Keith",1990,362780.917150329,"CIN","L",68,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,91,71,0,0,0
"2596","Frank Michael",1990,1179037.98073857,"SLN","L",62,4,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,6,70,92,1,0.25,0
"2597","Gary Thomas",1990,181390.458575164,"CAL","R",18,57,8,8,1,1,0,0,1,0,3,10,0,0,1,0,3,4,80,82,1,0.140350877192982,0
"2598","John Robert",1990,480684.715224185,"BOS","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,74,0,0,0
"2599","William Donald",1990,1694186.88309203,"HOU","B",109,344,49,99,21,2,6,32,18,9,71,53,1,0,1,5,2,4,75,87,1,0.287790697674419,0.0174418604651163
"2600","William Donald",1990,1694186.88309203,"CIN","B",17,59,10,22,8,0,1,5,5,0,8,5,1,0,0,0,1,1,91,71,0,0.372881355932203,0.0169491525423729
"2601","Brian Richard",1990,194087.790675426,"NYA","R",14,35,2,5,2,0,0,0,0,0,2,4,0,0,0,0,2,7,67,95,1,0.142857142857143,0
"2602","Richard Elliott",1990,997647.522163403,"KCA","R",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,86,1,0,0
"2603","Brian Jay",1990,2267380.73218955,"CAL","R",96,330,47,90,18,2,14,51,0,0,50,45,2,6,0,4,11,4,80,82,1,0.272727272727273,0.0424242424242424
"2604","Kelly Robert",1990,770909.448944448,"SFN","R",13,13,0,0,0,0,0,1,0,0,1,4,0,0,3,1,0,3,85,77,1,0,0
"2605","Douglas Dean",1990,1995295.04432681,"PIT","R",33,84,8,18,2,0,1,6,0,0,4,25,0,1,7,0,0,1,95,67,0,0.214285714285714,0.0119047619047619
"2606","Timothy Darnell",1990,185018.267746668,"MIN","R",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74,88,1,0,0
"2607","Brian Andrew",1990,200436.456725556,"DET","L",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,83,0,0,0
"2608","Mariano",1990,589518.990369284,"CIN","R",125,435,67,133,22,11,10,55,13,7,24,67,4,4,4,4,10,1,91,71,0,0.305747126436782,0.0229885057471264
"2609","Michael Dennis",1990,403593.77032974,"SDN","R",10,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,75,87,1,0,0
"2610","Shawon Donnell",1990,2267380.73218955,"CHN","R",146,545,73,143,22,8,17,66,25,5,15,87,1,3,4,6,9,4,77,85,1,0.262385321100917,0.0311926605504587
"2611","James Edward",1990,435337.100580394,"MIN","L",37,63,7,12,0,0,1,5,0,0,12,7,1,0,0,0,2,7,74,88,1,0.19047619047619,0.0158730158730159
"2612","Leonard Kyle",1990,1269733.21002615,"PHI","L",149,590,106,192,35,3,9,60,33,5,89,48,14,7,2,3,5,4,77,85,0,0.325423728813559,0.0152542372881356
"2613","David William",1990,187739.124625295,"NYA","R",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,95,1,0,0
"2614","James Michael",1990,861604.67823203,"KCA","L",142,496,61,139,29,7,5,51,12,14,42,51,2,1,2,4,7,6,75,86,1,0.280241935483871,0.0100806451612903
"2615","Narciso Chicho",1990,181390.458575164,"ML4","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,88,1,0,0
"2616","Alvaro Alberto",1990,464359.57395242,"NYA","R",150,438,31,98,12,2,2,20,1,2,16,54,0,5,11,2,13,7,67,95,1,0.223744292237443,0.0045662100456621
"2617","Cecil Edward",1990,294759.495184642,"TEX","B",52,71,10,9,0,0,0,1,11,5,10,20,0,0,1,0,1,3,83,79,0,0.126760563380282,0
"2618","Dwight Michael",1990,2720856.87862746,"BOS","R",123,445,66,111,18,3,13,63,3,4,67,73,5,4,0,6,18,1,88,74,0,0.249438202247191,0.0292134831460674
"2619","Howard Earl",1990,181390.458575164,"MON","R",6,5,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,3,85,77,0,0.4,0
"2620","John Edward",1990,580449.467440526,"CLE","R",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,85,0,0,0
"2621","Steven Michael",1990,1405776.05395752,"KCA","R",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,86,1,0,0
"2622","Michael Otis",1990,471615.192295427,"ML4","B",121,237,38,65,7,2,3,27,20,9,22,17,0,0,8,5,0,6,74,88,1,0.274261603375527,0.0126582278481013
"2623","Junior Francisco",1990,281155.210791505,"TOR","B",127,463,73,122,23,7,15,65,13,8,45,99,0,2,2,5,4,2,86,76,1,0.263498920086393,0.0323974082073434
"2624","Felix Jose",1990,344641.871292812,"CLE","R",148,414,47,106,13,2,1,40,3,3,26,22,0,0,13,5,13,4,77,85,0,0.256038647342995,0.00241545893719807
"2625","Octavio Antonio",1990,2720856.87862746,"TOR","B",161,635,84,175,27,17,4,66,26,13,71,70,4,7,2,6,17,2,86,76,1,0.275590551181102,0.0062992125984252
"2626","Michael Lee",1990,181390.458575164,"CAL","R",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,82,1,0,0
"2627","Cecil Grant",1990,2267380.73218955,"DET","R",159,573,104,159,25,1,51,132,0,1,90,182,11,5,0,5,15,3,79,83,0,0.277486910994764,0.0890052356020942
"2628","Thomas Carson",1990,462545.669366669,"ML4","R",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,88,1,0,0
"2629","Charles Edward",1990,1315080.82466994,"CAL","L",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,82,1,0,0
"2630","Steven Allen",1990,217668.550290197,"BAL","L",142,464,46,119,16,4,3,37,22,9,32,53,3,2,10,5,8,5,76,85,1,0.256465517241379,0.00646551724137931
"2631","Carlton Ernest",1990,3174333.02506537,"CHA","R",137,452,65,129,21,0,18,65,7,2,61,73,8,7,0,1,12,2,94,68,0,0.285398230088496,0.0398230088495575
"2632","Michael Roy",1990,952299.907519612,"MON","R",111,313,36,76,18,1,9,41,8,1,60,60,2,2,5,3,5,3,85,77,0,0.242811501597444,0.0287539936102236
"2633","Michael Kendall",1990,1881926.00771733,"TOR","L",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,76,1,0,0
"2634","Darrin Glen",1990,181390.458575164,"LAN","L",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,86,76,0,0,0
"2635","Darrin Glen",1990,181390.458575164,"PHI","L",9,22,3,3,1,0,0,1,0,0,1,5,0,0,0,0,0,4,77,85,0,0.136363636363636,0
"2636","Scott Brian",1990,1813904.58575164,"CHA","R",151,509,54,123,18,3,4,56,1,3,45,63,3,3,11,5,10,2,94,68,0,0.241650294695481,0.00785854616895874
"2637","Thomas Michael",1990,607658.0362268,"MON","L",73,164,11,35,2,1,0,12,0,1,12,22,2,0,1,1,4,3,85,77,0,0.213414634146341,0
"2638","Curtis Glenn",1990,353711.39422157,"PHI","L",22,18,0,2,0,0,0,0,0,0,1,5,0,0,0,0,1,4,77,85,0,0.111111111111111,0
"2639","Emilio Antonio",1990,190459.981503922,"ML4","L",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,88,1,0,0
"2640","Julio Cesar",1990,2962710.21875949,"TEX","R",157,582,96,172,27,1,11,69,31,10,82,83,3,2,2,2,12,3,83,79,0,0.29553264604811,0.0189003436426117
"2641","Terry Jon",1990,272085.687862746,"ML4","L",3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,88,1,0,0
"2642","William Patrick",1990,743700.880158173,"CAL","R",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,82,1,0,0
"2643","Steven Francis",1990,181390.458575164,"MON","R",51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,77,0,0,0
"2644","Todd Gerard",1990,199529.504432681,"PHI","R",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,85,0,0,0
"2645","David Travis",1990,181390.458575164,"DET","R",66,232,32,69,11,1,9,27,3,3,17,51,0,1,1,0,3,3,79,83,0,0.297413793103448,0.0387931034482759
"2646","Gary Joseph",1990,906952.292875821,"MIN","R",154,577,61,132,27,5,16,85,6,1,36,101,1,3,1,8,22,7,74,88,1,0.228769497400347,0.0277296360485269
"2647","Gregory Carpenter",1990,1511586.55015817,"MIN","R",138,388,38,91,22,3,7,38,8,8,24,76,0,1,8,2,5,7,74,88,1,0.234536082474227,0.0180412371134021
"2648","Andres Jose",1990,3537113.9422157,"MON","R",155,579,65,148,29,0,20,87,10,1,40,169,8,4,0,5,14,3,85,77,0,0.255613126079447,0.0345423143350604
"2649","David Thomas",1990,181390.458575164,"CHA","R",45,75,5,21,3,1,0,5,0,1,3,9,0,1,5,0,3,2,94,68,0,0.28,0
"2650","David Thomas",1990,181390.458575164,"BAL","R",23,51,7,11,1,0,0,2,1,1,4,3,0,0,2,1,0,5,76,85,1,0.215686274509804,0
"2651","James Elmer",1990,1269733.21002615,"ML4","L",88,323,36,85,8,5,0,25,18,3,29,19,0,2,4,0,10,6,74,88,1,0.263157894736842,0
"2652","Carlos Jesus",1990,181390.458575164,"PIT","R",4,4,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,95,67,0,0.5,0
"2653","Wesley Brian",1990,653005.650870591,"BOS","R",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,74,0,0,0
"2654","Scott William",1990,2539466.4200523,"SFN","R",42,66,5,4,1,0,0,0,1,0,1,28,0,1,0,0,0,3,85,77,1,0.0606060606060606,0
"2655","Richard Leo",1990,1668792.21889151,"BOS","L",10,15,3,3,0,0,0,0,0,0,5,6,0,1,0,0,1,1,88,74,0,0.2,0
"2656","Richard Leo",1990,1668792.21889151,"HOU","L",40,104,4,21,7,0,1,10,0,0,15,24,6,0,2,1,2,4,75,87,1,0.201923076923077,0.00961538461538462
"2657","Robert Peter",1990,326502.825435296,"NYA","R",110,277,21,59,7,0,8,31,0,0,13,73,1,5,6,2,7,7,67,95,1,0.212996389891697,0.0288808664259928
"2658","Kirk Harold",1990,2418540.65693858,"LAN","L",89,315,59,82,20,0,8,38,26,2,39,65,0,3,0,2,4,2,86,76,0,0.26031746031746,0.0253968253968254
"2659","Paul Marshall",1990,272085.687862746,"DET","R",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,83,0,0,0
"2660","Otis Bernard",1990,181390.458575164,"SLN","R",18,64,11,19,5,2,1,3,6,1,8,5,0,0,0,0,1,6,70,92,1,0.296875,0.015625
"2661","Joseph Elliott",1990,208599.027361439,"CHN","R",133,419,36,113,24,2,1,38,8,3,17,50,11,3,4,4,13,4,77,85,1,0.269689737470167,0.00238663484486874
"2662","Clinton Daniel",1990,1269733.21002615,"MIN","R",136,534,64,147,27,6,5,40,25,9,26,67,2,6,1,4,17,7,74,88,1,0.275280898876405,0.00936329588014981
"2663","Jerry Don",1990,319247.207092289,"DET","L",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,83,0,0,0
"2664","Jerry Leroy",1990,181390.458575164,"MON","L",52,119,14,27,1,0,3,7,0,2,21,36,4,0,1,0,0,3,85,77,0,0.226890756302521,0.0252100840336134
"2665","Leonardo",1990,181390.458575164,"BAL","R",12,39,3,9,0,0,0,1,0,0,8,7,0,0,1,0,2,5,76,85,1,0.230769230769231,0
"2666","Jose Rafael",1990,272085.687862746,"LAN","R",106,99,15,23,5,3,2,8,3,1,6,27,1,1,1,1,1,2,86,76,0,0.232323232323232,0.0202020202020202
"2667","Juan Alberto",1990,181390.458575164,"TEX","R",25,90,11,26,7,1,4,12,0,1,2,18,0,2,0,1,2,3,83,79,0,0.288888888888889,0.0444444444444444
"2668","Rene Adrian",1990,346909.252025002,"BAL","R",67,103,13,22,3,1,1,12,1,2,12,14,0,0,6,0,3,5,76,85,1,0.213592233009709,0.00970873786407767
"2669","Thomas",1990,335572.348364054,"KCA","R",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,86,1,0,0
"2670","James William",1990,544171.375725493,"LAN","R",50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,86,76,0,0,0
"2671","Mark Eugene",1990,589518.990369284,"CHN","L",157,589,72,182,32,1,9,82,15,6,59,54,5,5,1,8,10,4,77,85,1,0.308998302207131,0.0152801358234295
"2672","Mark Andrew",1990,725561.834300657,"SDN","R",26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,87,1,0.5,0
"2673","Craig Allen",1990,181390.458575164,"CHA","R",59,119,7,20,3,1,1,9,0,0,8,24,0,2,3,3,2,2,94,68,0,0.168067226890756,0.00840336134453781
"2674","Michael Lewis",1990,2222033.11754576,"BOS","L",159,610,71,181,30,6,14,73,8,7,65,43,12,4,0,3,19,1,88,74,0,0.29672131147541,0.0229508196721311
"2675","Ira Thomas",1990,181390.458575164,"PHI","R",10,11,2,2,1,0,0,0,0,0,0,1,0,0,2,0,0,4,77,85,0,0.181818181818182,0
"2676","Alfredo Claudino",1990,1813904.58575164,"LAN","B",141,461,38,97,11,3,1,35,6,3,29,65,11,2,6,4,5,2,86,76,0,0.210412147505423,0.00216919739696312
"2677","George Kenneth",1990,925091.338733338,"CIN","L",46,63,6,13,2,0,1,8,2,1,2,5,0,1,0,2,0,1,91,71,0,0.206349206349206,0.0158730158730159
"2678","George Kenneth",1990,925091.338733338,"SEA","L",21,77,13,29,2,0,3,18,0,0,10,3,0,0,0,1,1,5,77,85,0,0.376623376623377,0.038961038961039
"2679","George Kenneth",1990,326502.825435296,"SEA","L",155,597,91,179,28,7,22,80,16,11,63,81,12,2,0,4,12,5,77,85,0,0.299832495812395,0.0368509212730318
"2680","Jason Alan",1990,190459.981503922,"PHI","R",12,16,1,3,0,0,0,2,0,0,1,2,0,0,3,0,0,4,77,85,0,0.1875,0
"2681","Marquis Deon",1990,187739.124625295,"MON","R",98,288,42,74,14,2,3,29,22,2,27,40,2,0,4,1,3,3,85,77,0,0.256944444444444,0.0104166666666667
"2682","Kevin Frank",1990,1723209.35646406,"MON","R",32,50,3,10,4,0,1,4,0,0,2,21,0,0,7,0,0,3,85,77,0,0.2,0.02
"2683","Kelly Wayne",1990,2085990.27361439,"TOR","R",150,592,92,162,36,6,31,118,14,2,48,94,2,8,1,13,14,2,86,76,1,0.273648648648649,0.0523648648648649
"2684","Cecilio",1990,1179037.98073857,"CLE","R",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,85,0,0,0
"2685","Mark Steven",1990,3748736.74852159,"KCA","R",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,86,1,0,0
"2686","Pedro",1990,3778967.28234773,"SLN","R",136,498,42,140,31,1,13,80,1,1,44,70,14,1,0,11,14,6,70,92,1,0.281124497991968,0.0261044176706827
"2687","Arthur Lee",1990,843465.632374514,"NYA","L",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,95,1,0,0
"2688","Oswaldo Jose",1990,1813904.58575164,"CHA","L",160,516,61,144,21,4,1,58,13,17,26,37,8,1,15,5,6,2,94,68,0,0.27906976744186,0.00193798449612403
"2689","William Lee",1990,1632514.12717648,"HOU","R",32,57,2,9,0,0,1,5,0,0,4,14,0,0,7,1,2,4,75,87,1,0.157894736842105,0.0175438596491228
"2690","Eric Andrew",1990,181390.458575164,"SFN","R",7,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,85,77,1,0,0
"2691","Mark Andrew",1990,185018.267746668,"MIN","R",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74,88,1,0,0
"2692","Christopher Karlton",1990,226738.073218955,"LAN","L",101,141,19,40,2,1,5,22,0,1,7,28,2,0,0,3,2,2,86,76,0,0.283687943262411,0.0354609929078014
"2693","Anthony Keith",1990,1934832.16276995,"SDN","L",141,573,79,177,29,10,4,72,17,8,44,23,20,1,7,4,13,4,75,87,1,0.308900523560209,0.00698080279232112
"2694","Walter William",1990,181390.458575164,"MIN","L",1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,7,74,88,1,0,0
"2695","Andrew Clark",1990,235807.596147714,"MON","L",42,4,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,3,85,77,0,0,0
"2696","Melvin",1990,1995295.04432681,"NYA","L",113,360,41,93,23,2,12,46,0,0,6,46,2,2,0,3,7,7,67,95,1,0.258333333333333,0.0333333333333333
"2697","Darryl Quinn",1990,181390.458575164,"ML4","L",89,156,27,46,5,0,1,18,10,3,9,12,0,0,3,0,2,6,74,88,1,0.294871794871795,0.00641025641025641
"2698","Jeffrey Robert",1990,843465.632374514,"LAN","R",7,24,1,3,0,0,0,1,0,0,0,3,0,0,0,0,1,2,86,76,0,0.125,0
"2699","Charlton Atlee",1990,1405776.05395752,"SFN","B",25,17,2,1,0,0,0,0,0,0,1,5,0,0,1,0,0,3,85,77,1,0.0588235294117647,0
"2700","Charlton Atlee",1990,1405776.05395752,"SDN","B",9,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,75,87,1,0.5,0
"2701","David Andrew",1990,181390.458575164,"LAN","L",5,7,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,86,76,0,0.142857142857143,0
"2702","Erik Brian",1990,272085.687862746,"SEA","R",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77,85,0,0,0
"2703","Michael Anthony",1990,189553.029211047,"CHN","R",27,56,4,14,4,0,0,4,0,0,1,16,0,1,8,0,0,4,77,85,1,0.25,0
"2704","Peter Thomas",1990,217668.550290197,"BAL","B",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,85,1,0,0
